bin,binSize,pageviews_median,pageviews_sum,timestamp,article,level,change
28,30,3623,111162.39475992863,20171018,Russ_(rapper),6,false
29,30,3436,108550.45363833237,20171116,Russ_(rapper),6,false
30,30,3325,111594.25050585216,20171216,Russ_(rapper),6,false
31,30,3319,106979.24582846704,20180115,Russ_(rapper),6,false
32,30,2752,84566.82182066493,20180214,Russ_(rapper),6,false
33,30,2411,75273.69589412531,20180317,Russ_(rapper),6,false
34,30,2746,92055.66056499285,20180416,Russ_(rapper),6,false
35,30,2686,84692.21562184974,20180516,Russ_(rapper),6,false
36,30,2705,98652.0835987468,20180615,Russ_(rapper),6,false
37,30,2422,83640.79694111926,20180715,Russ_(rapper),6,false
38,30,2481,106998.82059577564,20180814,Russ_(rapper),6,false
39,30,20663,20662.984082671675,20180913,Russ_(rapper),9,true
0,30,5,167.79811960533678,20150701,Sam_Hyde,0,false
1,30,5,165.60468255454307,20150731,Sam_Hyde,0,false
2,30,8,230.2547275485024,20150830,Sam_Hyde,0,false
3,30,11,404.003261070669,20150929,Sam_Hyde,0,false
4,30,16,588.5346085145184,20151029,Sam_Hyde,0,false
5,30,16,642.6456887815629,20151127,Sam_Hyde,0,false
6,30,17,606.5731362847137,20151227,Sam_Hyde,0,false
7,30,11,451.30225562065084,20160126,Sam_Hyde,0,false
8,30,16,501.4577526848361,20160225,Sam_Hyde,0,false
9,30,12,386.9035692054493,20160327,Sam_Hyde,0,false
10,30,15,490.16690068196203,20160426,Sam_Hyde,0,false
11,30,19,687.7952986544624,20160526,Sam_Hyde,0,false
12,30,25,963.4365009180054,20160625,Sam_Hyde,0,false
13,30,59,2123.4864985268855,20160725,Sam_Hyde,1,true
14,30,112,3907.778479341559,20160824,Sam_Hyde,1,false
15,30,89,3462.5463363144586,20160923,Sam_Hyde,1,false
16,30,238,18039.8992858273,20161023,Sam_Hyde,3,true
17,30,1076,39129.95397587944,20161121,Sam_Hyde,4,true
18,30,771,27394.637967034032,20161221,Sam_Hyde,4,false
19,30,670,24040.993093496294,20170120,Sam_Hyde,4,false
20,30,544,16645.992995169363,20170219,Sam_Hyde,4,false
21,30,700,21697.28771468371,20170322,Sam_Hyde,4,false
22,30,729,21797.018104703016,20170421,Sam_Hyde,4,false
23,30,689,29673.621588848542,20170521,Sam_Hyde,4,false
24,30,742,24250.43722386892,20170620,Sam_Hyde,4,false
25,30,1033,39305.3766104522,20170720,Sam_Hyde,4,false
26,30,1314,42679.34630232748,20170819,Sam_Hyde,4,false
27,30,1287,63553.4133512361,20170918,Sam_Hyde,4,false
28,30,2037,106356.75806473316,20171018,Sam_Hyde,4,false
29,30,1007,30775.234518617755,20171116,Sam_Hyde,4,false
30,30,801,24520.42651631036,20171216,Sam_Hyde,4,false
31,30,849,25597.425345018863,20180115,Sam_Hyde,4,false
32,30,978,37570.86853652072,20180214,Sam_Hyde,4,false
33,30,1378,55927.009575860604,20180317,Sam_Hyde,5,true
34,30,1512,48587.98379765869,20180416,Sam_Hyde,5,false
35,30,1098,35583.68327650905,20180516,Sam_Hyde,5,false
36,30,1346,52074.45348962098,20180615,Sam_Hyde,5,false
37,30,1240,38145.22724691313,20180715,Sam_Hyde,5,false
38,30,1373,46054.004557330525,20180814,Sam_Hyde,5,false
39,30,5317,5316.640384381442,20180913,Sam_Hyde,7,true
0,30,22,676.0890733555727,20150701,Sam_Wills,0,false
1,30,21,687.9303776159475,20150731,Sam_Wills,0,false
2,30,18,540.5996358694767,20150830,Sam_Wills,0,false
3,30,16,513.1370462510242,20150929,Sam_Wills,0,false
4,30,19,611.623101401546,20151029,Sam_Wills,0,false
5,30,21,625.0884162384032,20151127,Sam_Wills,0,false
6,30,22,679.7182619713169,20151227,Sam_Wills,0,false
7,30,21,848.1293588313914,20160126,Sam_Wills,0,false
8,30,21,635.7671458122544,20160225,Sam_Wills,0,false
9,30,20,646.3021458256443,20160327,Sam_Wills,0,false
10,30,28,913.922575847177,20160426,Sam_Wills,0,false
11,30,548,44350.59873814339,20160526,Sam_Wills,3,true
12,30,470,58419.53897827767,20160625,Sam_Wills,3,false
13,30,2374,143243.14931693976,20160725,Sam_Wills,3,false
14,30,3183,175297.28691567923,20160824,Sam_Wills,3,false
15,30,1548,46866.09442822092,20160923,Sam_Wills,3,false
16,30,1074,33191.37832586055,20161023,Sam_Wills,3,false
17,30,913,33808.54583178877,20161121,Sam_Wills,3,false
18,30,1032,31757.5167354019,20161221,Sam_Wills,3,false
19,30,808,25150.819479304606,20170120,Sam_Wills,3,false
20,30,1053,31308.821691309866,20170219,Sam_Wills,3,false
21,30,674,21840.633952687193,20170322,Sam_Wills,3,false
22,30,608,19552.66626284121,20170421,Sam_Wills,3,false
23,30,1210,35376.484831812624,20170521,Sam_Wills,3,false
24,30,1361,40188.31017993119,20170620,Sam_Wills,3,false
25,30,1183,36803.85951116614,20170720,Sam_Wills,3,false
26,30,918,30398.56841697085,20170819,Sam_Wills,3,false
27,30,729,22908.141471210252,20170918,Sam_Wills,3,false
28,30,667,20332.36455670441,20171018,Sam_Wills,3,false
29,30,601,18387.125608225702,20171116,Sam_Wills,3,false
30,30,544,15741.618731657089,20171216,Sam_Wills,3,false
31,30,336,11635.193169809674,20180115,Sam_Wills,3,false
32,30,375,11618.756346289712,20180214,Sam_Wills,3,false
33,30,366,11322.635429276601,20180317,Sam_Wills,3,false
34,30,469,14841.669598247056,20180416,Sam_Wills,3,false
35,30,593,18226.33319381136,20180516,Sam_Wills,4,true
36,30,1222,57394.68581210203,20180615,Sam_Wills,4,false
37,30,799,25151.57679139809,20180715,Sam_Wills,4,false
38,30,666,20302.59086348607,20180814,Sam_Wills,4,false
39,30,756,756.2773921505137,20180913,Sam_Wills,4,false
0,30,72,2574.225403091515,20150701,Sandeep_Singh,0,false
1,30,74,2192.7960128223403,20150731,Sandeep_Singh,0,false
2,30,71,2186.3345815681487,20150830,Sandeep_Singh,0,false
3,30,74,2225.2757942834032,20150929,Sandeep_Singh,0,false
4,30,74,2431.6689047963096,20151029,Sandeep_Singh,0,false
5,30,81,2614.6031417346867,20151127,Sandeep_Singh,0,false
6,30,89,2726.073320751641,20151227,Sandeep_Singh,0,false
7,30,101,3367.4866606542955,20160126,Sandeep_Singh,0,false
8,30,63,2032.293040770089,20160225,Sandeep_Singh,0,false
9,30,57,1966.0196431567554,20160327,Sandeep_Singh,0,false
10,30,90,2671.9449801830083,20160426,Sandeep_Singh,0,false
11,30,83,2567.253062690913,20160526,Sandeep_Singh,0,false
12,30,76,2342.6007884108813,20160625,Sandeep_Singh,0,false
13,30,131,5354.038008418352,20160725,Sandeep_Singh,0,false
14,30,76,2168.878439997411,20160824,Sandeep_Singh,0,false
15,30,57,1877.7588733144635,20160923,Sandeep_Singh,0,false
16,30,79,2539.071763102927,20161023,Sandeep_Singh,0,false
17,30,64,2069.695252883413,20161121,Sandeep_Singh,0,false
18,30,85,2502.6737904812517,20161221,Sandeep_Singh,0,false
19,30,72,2210.770287711982,20170120,Sandeep_Singh,0,false
20,30,62,2344.863475887253,20170219,Sandeep_Singh,0,false
21,30,49,1603.7790850172237,20170322,Sandeep_Singh,0,false
22,30,42,1309.6958160099655,20170421,Sandeep_Singh,0,false
23,30,40,1405.0547391844505,20170521,Sandeep_Singh,0,false
24,30,89,3219.2087344634474,20170620,Sandeep_Singh,1,true
25,30,94,2829.5699571027203,20170720,Sandeep_Singh,1,false
26,30,108,3702.0947808281335,20170819,Sandeep_Singh,1,false
27,30,98,5407.003831514188,20170918,Sandeep_Singh,1,false
28,30,155,5344.008133697387,20171018,Sandeep_Singh,2,true
29,30,288,19431.535884087192,20171116,Sandeep_Singh,2,false
30,30,177,5876.546596959349,20171216,Sandeep_Singh,2,false
31,30,170,7962.5631494946,20180115,Sandeep_Singh,2,false
32,30,186,8825.135475820101,20180214,Sandeep_Singh,2,false
33,30,176,6739.84371358117,20180317,Sandeep_Singh,2,false
34,30,168,8331.936494496513,20180416,Sandeep_Singh,2,false
35,30,320,248654.71100415837,20180516,Sandeep_Singh,3,true
36,30,10525,421369.567514392,20180615,Sandeep_Singh,5,true
37,30,7425,389125.75371878553,20180715,Sandeep_Singh,5,false
38,30,1724,57324.854589973766,20180814,Sandeep_Singh,5,false
39,30,1263,1262.8697516947186,20180913,Sandeep_Singh,5,false
4,30,7,216.02205146818153,20151112,Saquon_Barkley,0,false
5,30,18,876.293230837,20151127,Saquon_Barkley,0,false
6,30,14,677.9247024596062,20151227,Saquon_Barkley,0,false
7,30,9,306.00372894745533,20160126,Saquon_Barkley,0,false
8,30,23,1950.0090714683213,20160225,Saquon_Barkley,0,false
9,30,18,612.3901853104772,20160327,Saquon_Barkley,0,false
10,30,17,579.9217407018386,20160426,Saquon_Barkley,0,false
11,30,15,453.33271102643687,20160526,Saquon_Barkley,0,false
12,30,18,597.1681382073532,20160625,Saquon_Barkley,0,false
13,30,38,1253.5926471601097,20160725,Saquon_Barkley,0,false
14,30,64,5860.771343106039,20160824,Saquon_Barkley,1,true
15,30,89,5858.956316626303,20160923,Saquon_Barkley,1,false
16,30,207,24330.3094880391,20161023,Saquon_Barkley,2,true
17,30,290,19788.12843258855,20161121,Saquon_Barkley,2,false
18,30,212,46303.63873075236,20161221,Saquon_Barkley,2,false
19,30,105,3204.439912878902,20170120,Saquon_Barkley,2,false
20,30,108,3863.450312053279,20170219,Saquon_Barkley,2,false
21,30,111,3390.090353685177,20170322,Saquon_Barkley,2,false
22,30,235,9152.924880387569,20170421,Saquon_Barkley,2,false
23,30,141,4630.125180545326,20170521,Saquon_Barkley,2,false
24,30,241,8282.125582166693,20170620,Saquon_Barkley,3,true
25,30,421,12737.86621953332,20170720,Saquon_Barkley,3,false
26,30,794,58939.454948618375,20170819,Saquon_Barkley,4,true
27,30,2584,160093.39706875678,20170918,Saquon_Barkley,5,true
28,30,2823,173839.50042325046,20171018,Saquon_Barkley,5,false
29,30,1137,44249.74606877204,20171116,Saquon_Barkley,5,false
30,30,1334,109592.9441016031,20171216,Saquon_Barkley,5,false
31,30,1177,37570.386845637775,20180115,Saquon_Barkley,5,false
32,30,1744,114956.27876516331,20180214,Saquon_Barkley,5,false
33,30,1819,67298.23093059172,20180317,Saquon_Barkley,5,false
34,30,4149,270531.7457769775,20180416,Saquon_Barkley,5,false
35,30,1359,43871.51705614155,20180516,Saquon_Barkley,5,false
36,30,1286,50929.55485395004,20180615,Saquon_Barkley,5,false
37,30,2308,88023.04618345459,20180715,Saquon_Barkley,6,true
38,30,2908,118922.43098776317,20180814,Saquon_Barkley,6,false
39,30,2948,2947.7278436207607,20180913,Saquon_Barkley,6,false
0,30,112,6674.951769751886,20150701,Sara_Foster,0,false
1,30,110,3951.890587095822,20150731,Sara_Foster,0,false
2,30,50,1740.1129649063873,20150830,Sara_Foster,0,false
3,30,42,1385.928670878859,20150929,Sara_Foster,0,false
4,30,44,1527.349145211339,20151029,Sara_Foster,0,false
5,30,46,1385.2272886794476,20151127,Sara_Foster,0,false
6,30,43,1364.0623695246895,20151227,Sara_Foster,0,false
7,30,42,1268.3990554929142,20160126,Sara_Foster,0,false
8,30,15,486.61786799536156,20160225,Sara_Foster,0,false
9,30,15,592.6362778023525,20160327,Sara_Foster,0,false
10,30,15,527.5675192993166,20160426,Sara_Foster,0,false
11,30,23,6986.37067562902,20160526,Sara_Foster,0,false
12,30,1350,61982.300589588915,20160625,Sara_Foster,3,true
13,30,542,18217.388391535143,20160725,Sara_Foster,3,false
14,30,560,20666.652555508095,20160824,Sara_Foster,3,false
15,30,501,16842.170776123156,20160923,Sara_Foster,3,false
16,30,431,13036.884655442336,20161023,Sara_Foster,3,false
17,30,587,26545.38076387766,20161121,Sara_Foster,3,false
18,30,537,19453.390203199666,20161221,Sara_Foster,3,false
19,30,590,19837.284099626522,20170120,Sara_Foster,3,false
20,30,447,17022.03500872376,20170219,Sara_Foster,3,false
21,30,604,20323.926643529834,20170322,Sara_Foster,3,false
22,30,601,19934.76815360953,20170421,Sara_Foster,3,false
23,30,540,23057.61282377903,20170521,Sara_Foster,3,false
24,30,663,24117.22921210201,20170620,Sara_Foster,3,false
25,30,518,16836.133411854113,20170720,Sara_Foster,3,false
26,30,478,16936.33892750885,20170819,Sara_Foster,3,false
27,30,494,15960.734102604882,20170918,Sara_Foster,3,false
28,30,504,15811.030770935187,20171018,Sara_Foster,3,false
29,30,510,24100.207749154844,20171116,Sara_Foster,3,false
30,30,570,18189.021325239308,20171216,Sara_Foster,3,false
31,30,534,17388.470150616296,20180115,Sara_Foster,3,false
32,30,410,15739.940716264748,20180214,Sara_Foster,3,false
33,30,791,42241.10555930872,20180317,Sara_Foster,3,false
34,30,491,16567.294526175225,20180416,Sara_Foster,3,false
35,30,509,16783.691276658083,20180516,Sara_Foster,4,true
36,30,639,34233.36488940348,20180615,Sara_Foster,4,false
37,30,674,72504.82802112847,20180715,Sara_Foster,4,false
38,30,702,24785.42962954526,20180814,Sara_Foster,4,false
39,30,561,561.2754451976526,20180913,Sara_Foster,4,false
0,30,1,31.448119095959424,20150701,Shyla_Stylez,0,false
1,30,0,22.49739799148611,20150731,Shyla_Stylez,0,false
2,30,0,257.606142151595,20150830,Shyla_Stylez,0,false
3,30,0,22.240506399038782,20150929,Shyla_Stylez,0,false
4,30,1,23.41538363496406,20151029,Shyla_Stylez,0,false
5,30,1,2391.4025055764205,20151127,Shyla_Stylez,0,false
6,30,812,22967.830905952913,20151227,Shyla_Stylez,4,true
7,30,717,21483.08626219871,20160126,Shyla_Stylez,4,false
8,30,762,22523.726926587653,20160225,Shyla_Stylez,4,false
9,30,852,25864.9658181686,20160327,Shyla_Stylez,4,false
10,30,990,29888.11516723275,20160426,Shyla_Stylez,4,false
11,30,1029,30570.80091561129,20160526,Shyla_Stylez,4,false
12,30,1044,30874.158007991282,20160625,Shyla_Stylez,4,false
13,30,864,26166.583392712073,20160725,Shyla_Stylez,4,false
14,30,976,28923.71109240238,20160824,Shyla_Stylez,4,false
15,30,873,26610.901682793312,20160923,Shyla_Stylez,4,false
16,30,840,25306.908448258982,20161023,Shyla_Stylez,4,false
17,30,866,25720.858812703318,20161121,Shyla_Stylez,4,false
18,30,886,26427.819311806696,20161221,Shyla_Stylez,4,false
19,30,867,27232.68644286795,20170120,Shyla_Stylez,4,false
20,30,1015,30553.567143948567,20170219,Shyla_Stylez,4,false
21,30,1041,31524.375910529994,20170322,Shyla_Stylez,4,false
22,30,972,28880.73485524656,20170421,Shyla_Stylez,4,false
23,30,1006,29599.261024252966,20170521,Shyla_Stylez,4,false
24,30,1129,33829.35258180265,20170620,Shyla_Stylez,4,false
25,30,999,29402.84852079294,20170720,Shyla_Stylez,4,false
26,30,1068,32246.113895418745,20170819,Shyla_Stylez,4,false
27,30,986,29677.662259445733,20170918,Shyla_Stylez,4,false
28,30,1010,428050.7739346358,20171018,Shyla_Stylez,5,true
29,30,10810,441377.4581413634,20171116,Shyla_Stylez,6,true
30,30,5469,325898.533543831,20171216,Shyla_Stylez,6,false
31,30,5220,237599.03451521302,20180115,Shyla_Stylez,6,false
32,30,2779,86290.59213458915,20180214,Shyla_Stylez,6,false
33,30,2774,83207.4833681477,20180317,Shyla_Stylez,6,false
34,30,2391,78117.90996270374,20180416,Shyla_Stylez,6,false
35,30,2285,74343.56762373772,20180516,Shyla_Stylez,6,false
36,30,2351,74990.2635969037,20180615,Shyla_Stylez,6,false
37,30,2367,70669.39639973614,20180715,Shyla_Stylez,6,false
38,30,2221,68791.00830695455,20180814,Shyla_Stylez,6,false
39,30,3320,3320.191879864056,20180913,Shyla_Stylez,6,false
0,30,19,2268.9390173455204,20150701,Smriti_Mandhana,0,false
1,30,7,200.76080997729414,20150731,Smriti_Mandhana,0,false
2,30,7,215.6182537266785,20150830,Smriti_Mandhana,0,false
3,30,6,206.40088947381156,20150929,Smriti_Mandhana,0,false
4,30,6,201.47514155878926,20151029,Smriti_Mandhana,0,false
5,30,8,231.59255686364065,20151127,Smriti_Mandhana,0,false
6,30,8,659.1739599709091,20151227,Smriti_Mandhana,0,false
7,30,144,8795.794884781657,20160126,Smriti_Mandhana,0,false
8,30,249,9163.610508153175,20160225,Smriti_Mandhana,0,false
9,30,49,5039.311350754345,20160327,Smriti_Mandhana,0,false
10,30,24,740.1195854151905,20160426,Smriti_Mandhana,0,false
11,30,25,765.3982680159532,20160526,Smriti_Mandhana,0,false
12,30,22,720.2941815009034,20160625,Smriti_Mandhana,0,false
13,30,13,436.3043164137648,20160725,Smriti_Mandhana,0,false
14,30,15,787.4419549782654,20160824,Smriti_Mandhana,0,false
15,30,27,1886.4359495085935,20160923,Smriti_Mandhana,0,false
16,30,35,1779.9203843929374,20161023,Smriti_Mandhana,0,false
17,30,94,5564.439241656379,20161121,Smriti_Mandhana,0,false
18,30,109,3814.7418597365563,20161221,Smriti_Mandhana,0,false
19,30,74,2251.0672752466353,20170120,Smriti_Mandhana,0,false
20,30,36,1557.6877003307088,20170219,Smriti_Mandhana,0,false
21,30,31,916.4788286931936,20170322,Smriti_Mandhana,0,false
22,30,76,3165.962210954229,20170421,Smriti_Mandhana,0,false
23,30,47,1939.5518207509174,20170521,Smriti_Mandhana,0,false
24,30,8040,428074.9300808498,20170620,Smriti_Mandhana,3,true
25,30,1579,137260.58974470207,20170720,Smriti_Mandhana,3,false
26,30,603,36474.301818821135,20170819,Smriti_Mandhana,3,false
27,30,424,14958.520358984084,20170918,Smriti_Mandhana,3,false
28,30,244,7335.58573024275,20171018,Smriti_Mandhana,3,false
29,30,216,7784.0739616755845,20171116,Smriti_Mandhana,3,false
30,30,250,8460.021116101701,20171216,Smriti_Mandhana,3,false
31,30,286,25084.72128660818,20180115,Smriti_Mandhana,3,false
32,30,518,23626.69407030698,20180214,Smriti_Mandhana,3,false
33,30,846,35727.03137359475,20180317,Smriti_Mandhana,3,false
34,30,262,8809.00873744789,20180416,Smriti_Mandhana,3,false
35,30,1223,50684.3175992623,20180516,Smriti_Mandhana,3,false
36,30,455,17628.78363586813,20180615,Smriti_Mandhana,3,false
37,30,863,37147.86149486971,20180715,Smriti_Mandhana,4,true
38,30,616,19285.918992558065,20180814,Smriti_Mandhana,4,false
39,30,974,973.9779784312209,20180913,Smriti_Mandhana,4,false
0,30,224,7145.8361159362,20150701,Sophie_Turner,1,false
1,30,147,4391.844288083028,20150731,Sophie_Turner,1,false
2,30,85,2691.724118390485,20150830,Sophie_Turner,1,false
3,30,80,2431.4619816343275,20150929,Sophie_Turner,1,false
4,30,84,2530.818818106445,20151029,Sophie_Turner,1,false
5,30,87,2805.238653581732,20151127,Sophie_Turner,1,false
6,30,91,2771.8829212443356,20151227,Sophie_Turner,1,false
7,30,89,3015.834236394434,20160126,Sophie_Turner,1,false
8,30,79,2782.1102631340914,20160225,Sophie_Turner,1,false
9,30,133,4807.303486406811,20160327,Sophie_Turner,2,true
10,30,210,7944.871520731976,20160426,Sophie_Turner,3,true
11,30,10537,295944.8507673785,20160526,Sophie_Turner,6,true
12,30,9039,309429.0809522889,20160625,Sophie_Turner,6,false
13,30,5595,168663.6598802987,20160725,Sophie_Turner,6,false
14,30,4858,164031.31630052067,20160824,Sophie_Turner,6,false
15,30,4552,135229.7518080388,20160923,Sophie_Turner,6,false
16,30,4288,139228.455920342,20161023,Sophie_Turner,6,false
17,30,4444,133713.60290986978,20161121,Sophie_Turner,6,false
18,30,5564,178562.66327215976,20161221,Sophie_Turner,6,false
19,30,4462,137371.361494055,20170120,Sophie_Turner,6,false
20,30,5238,175395.64566606664,20170219,Sophie_Turner,6,false
21,30,4487,139506.55820212027,20170322,Sophie_Turner,6,false
22,30,4838,150225.90436775674,20170421,Sophie_Turner,6,false
23,30,5020,153021.35438008804,20170521,Sophie_Turner,7,true
24,30,9769,365084.42742991546,20170620,Sophie_Turner,7,false
25,30,19779,648564.0538784239,20170720,Sophie_Turner,7,false
26,30,20558,631218.7728945492,20170819,Sophie_Turner,7,false
27,30,7107,626647.3093293483,20170918,Sophie_Turner,7,false
28,30,7727,296045.1216157492,20171018,Sophie_Turner,7,false
29,30,5759,182376.9699909999,20171116,Sophie_Turner,7,false
30,30,7426,224362.442474316,20171216,Sophie_Turner,7,false
31,30,6098,205732.1312067103,20180115,Sophie_Turner,7,false
32,30,5427,174621.72516467745,20180214,Sophie_Turner,7,false
33,30,5419,171847.3144027326,20180317,Sophie_Turner,7,false
34,30,6699,210685.1729659754,20180416,Sophie_Turner,7,false
35,30,6209,192790.97895654343,20180516,Sophie_Turner,7,false
36,30,7318,263482.9327892353,20180615,Sophie_Turner,7,false
37,30,6510,236830.4460839438,20180715,Sophie_Turner,7,false
38,30,8767,364502.1464231037,20180814,Sophie_Turner,7,false
39,30,5078,5078.304671439057,20180913,Sophie_Turner,7,false
0,30,17,504.6710555546283,20150701,Stacey_Abrams,0,false
1,30,19,585.3765984459977,20150731,Stacey_Abrams,0,false
2,30,17,509.3959547571242,20150830,Stacey_Abrams,0,false
3,30,18,501.0986564202722,20150929,Stacey_Abrams,0,false
4,30,14,479.83225528331013,20151029,Stacey_Abrams,0,false
5,30,14,418.31371848205976,20151127,Stacey_Abrams,0,false
6,30,16,587.6705253122075,20151227,Stacey_Abrams,0,false
7,30,23,672.5046459371905,20160126,Stacey_Abrams,0,false
8,30,20,620.0934122848439,20160225,Stacey_Abrams,0,false
9,30,16,821.0396522615794,20160327,Stacey_Abrams,0,false
10,30,22,711.6777205329988,20160426,Stacey_Abrams,0,false
11,30,21,618.655288305753,20160526,Stacey_Abrams,0,false
12,30,23,1106.3608120731826,20160625,Stacey_Abrams,0,false
13,30,34,2001.9789503658346,20160725,Stacey_Abrams,0,false
14,30,26,1186.3585771480577,20160824,Stacey_Abrams,0,false
15,30,32,1004.3656543144691,20160923,Stacey_Abrams,0,false
16,30,50,1528.8836422148065,20161023,Stacey_Abrams,0,false
17,30,32,1001.1072504055531,20161121,Stacey_Abrams,0,false
18,30,34,1062.834381405115,20161221,Stacey_Abrams,0,false
19,30,56,1541.1780922079017,20170120,Stacey_Abrams,1,true
20,30,73,2169.6809433089734,20170219,Stacey_Abrams,1,false
21,30,90,3946.4538610805976,20170322,Stacey_Abrams,1,false
22,30,142,4746.048841802098,20170421,Stacey_Abrams,2,true
23,30,213,10631.992639201724,20170521,Stacey_Abrams,2,false
24,30,177,6669.459814102399,20170620,Stacey_Abrams,2,false
25,30,164,10343.723169635192,20170720,Stacey_Abrams,2,false
26,30,181,6305.885392953246,20170819,Stacey_Abrams,2,false
27,30,138,4322.591663826568,20170918,Stacey_Abrams,2,false
28,30,144,5173.484754401593,20171018,Stacey_Abrams,2,false
29,30,173,6945.472620009923,20171116,Stacey_Abrams,2,false
30,30,254,11725.18698193574,20171216,Stacey_Abrams,3,true
31,30,348,10678.487691021603,20180115,Stacey_Abrams,3,false
32,30,446,18649.146636078858,20180214,Stacey_Abrams,3,false
33,30,356,11064.557502416661,20180317,Stacey_Abrams,3,false
34,30,996,31911.582350045843,20180416,Stacey_Abrams,4,true
35,30,1650,144130.39292367044,20180516,Stacey_Abrams,4,false
36,30,557,22253.34075975288,20180615,Stacey_Abrams,4,false
37,30,2032,78515.50690550597,20180715,Stacey_Abrams,5,true
38,30,1358,47115.81121524345,20180814,Stacey_Abrams,5,false
39,30,1540,1540.412205294293,20180913,Stacey_Abrams,5,false
13,30,155,1882.3081983940433,20160817,Steve_Bannon,0,false
14,30,14,1295.012480959926,20160824,Steve_Bannon,0,false
15,30,17,859.1218514863929,20160923,Steve_Bannon,0,false
16,30,36,302814.94179966714,20161023,Steve_Bannon,0,false
17,30,10891,436041.5083344326,20161121,Steve_Bannon,5,true
18,30,3180,108383.97567013284,20161221,Steve_Bannon,5,false
19,30,44772,2287913.9699629727,20170120,Steve_Bannon,5,false
20,30,13071,584747.8286118925,20170219,Steve_Bannon,5,false
21,30,9226,382656.7197981896,20170322,Steve_Bannon,5,false
22,30,4305,139918.57693507266,20170421,Steve_Bannon,5,false
23,30,4172,153345.00328908517,20170521,Steve_Bannon,5,false
24,30,2416,84633.79699279061,20170620,Steve_Bannon,5,false
25,30,6272,542341.8508921082,20170720,Steve_Bannon,5,false
26,30,6784,492984.89067597507,20170819,Steve_Bannon,5,false
27,30,3725,131835.18661162935,20170918,Steve_Bannon,5,false
28,30,4388,148814.79166360435,20171018,Steve_Bannon,5,false
29,30,2795,263855.32049208693,20171116,Steve_Bannon,5,false
30,30,4716,394073.76756111445,20171216,Steve_Bannon,5,false
31,30,2868,122498.84212102309,20180115,Steve_Bannon,5,false
32,30,1947,67267.49077907189,20180214,Steve_Bannon,5,false
33,30,2912,109010.4934722418,20180317,Steve_Bannon,5,false
34,30,1354,43525.77817532723,20180416,Steve_Bannon,5,false
35,30,1811,67449.72626314062,20180516,Steve_Bannon,5,false
36,30,1553,58472.843414348325,20180615,Steve_Bannon,5,false
37,30,2845,87918.44264776945,20180715,Steve_Bannon,6,true
38,30,2409,109935.40053113198,20180814,Steve_Bannon,6,false
39,30,2667,2667.0901210219345,20180913,Steve_Bannon,6,false
0,30,1,31.874453391936854,20150706,Steve_Smith_(cricketer),0,false
1,30,0,10.402203661398175,20150731,Steve_Smith_(cricketer),0,false
2,30,0,3.0067790864899386,20150830,Steve_Smith_(cricketer),0,false
3,30,0,3.817938702638913,20150929,Steve_Smith_(cricketer),0,false
4,30,0,12.005180061256231,20151029,Steve_Smith_(cricketer),0,false
5,30,0,17.01205013125654,20151127,Steve_Smith_(cricketer),0,false
6,30,0,14.61811291607636,20151227,Steve_Smith_(cricketer),0,false
7,30,0,15.201700930932692,20160126,Steve_Smith_(cricketer),0,false
8,30,0,6.950780215404388,20160225,Steve_Smith_(cricketer),0,false
9,30,0,4.002620196817485,20160327,Steve_Smith_(cricketer),0,false
10,30,0,4.145308483486065,20160426,Steve_Smith_(cricketer),0,false
11,30,0,0,20160526,Steve_Smith_(cricketer),0,false
12,30,0,3.0558361549775714,20160625,Steve_Smith_(cricketer),0,false
13,30,0,6.296297322006314,20160725,Steve_Smith_(cricketer),0,false
14,30,0,0,20160824,Steve_Smith_(cricketer),0,false
15,30,0,6.060150701367682,20160923,Steve_Smith_(cricketer),0,false
16,30,0,3.009455488529468,20161023,Steve_Smith_(cricketer),0,false
17,30,0,9.559835962243902,20161121,Steve_Smith_(cricketer),0,false
18,30,0,11.588033969277403,20161221,Steve_Smith_(cricketer),0,false
19,30,0,7.375099745552373,20170120,Steve_Smith_(cricketer),0,false
20,30,0,5.4148508865000196,20170219,Steve_Smith_(cricketer),0,false
21,30,0,4.921114536248626,20170322,Steve_Smith_(cricketer),0,false
22,30,0,3.064200618452321,20170421,Steve_Smith_(cricketer),0,false
23,30,0,7.407375746500214,20170521,Steve_Smith_(cricketer),0,false
24,30,0,0,20170620,Steve_Smith_(cricketer),0,false
25,30,0,4.3843158051506395,20170720,Steve_Smith_(cricketer),0,false
26,30,0,8.78346118690503,20170819,Steve_Smith_(cricketer),0,false
27,30,0,3.1487415251236097,20170918,Steve_Smith_(cricketer),0,false
28,30,0,7.00329212970065,20171018,Steve_Smith_(cricketer),0,false
29,30,0,6.212576661915639,20171116,Steve_Smith_(cricketer),0,false
30,30,2,67627.7466512848,20171216,Steve_Smith_(cricketer),0,false
31,30,1676,60126.773824695556,20180115,Steve_Smith_(cricketer),4,true
32,30,1270,45330.56770556961,20180214,Steve_Smith_(cricketer),4,false
33,30,2540,408552.82395747,20180317,Steve_Smith_(cricketer),4,false
34,30,1223,37909.25923248364,20180416,Steve_Smith_(cricketer),4,false
35,30,1243,43170.661239064815,20180516,Steve_Smith_(cricketer),4,false
36,30,946,31001.876396546075,20180615,Steve_Smith_(cricketer),4,false
37,30,1106,43060.180055622644,20180715,Steve_Smith_(cricketer),5,true
